concept,prompt
paragraph2sentence.test-scientific-423-2,同时振荡可以称为等离激元杂交，其中振荡的可调性与内壳和外壳的混合相关，在内壳和外壳中它们杂交以给出较低的能量或较高的能量。
paragraph2sentence.test-scientific-424-1,对于皮肤点刺测试，使用带有突出针的小板。过敏原要么放置在板上，要么直接放置在皮肤上。然后将板放在皮肤上，以刺穿皮肤并使过敏原进入体内。如果出现荨麻疹，则该人将被视为过敏阳性。该测试仅适用于 IgE 抗体。其他抗体引起的过敏反应无法通过皮肤点刺试验检测出来。
paragraph2sentence.test-scientific-424-2,皮肤点刺试验不能用于非 IgE 抗体。
paragraph2sentence.test-scientific-425-1,水体经常受到土臭素和2-甲基异龙脑的影响，影响饮用水和水中生长的鱼类的味道。卤代茴香醚同样会影响水体，并且是公认的导致葡萄酒异味的原因。吃野蒜等杂草的奶牛会在牛奶中产生“杂草味”异味。
paragraph2sentence.test-scientific-425-2,水和酒的风味会受到卤代茴香醚的影响。
paragraph2sentence.test-scientific-426-1,为了进行非常精确的工作，pH 计应在每次测量前进行校准。对于正常使用，应在每天开始时进行校准。其原因是玻璃电极不能提供可重复的电动势。在较长一段时间内。应使用至少两种跨越待测 pH 值范围的标准缓冲溶液进行校准。对于一般用途，pH 4.01 和 pH 10.00 的缓冲液是可接受的。
paragraph2sentence.test-scientific-426-2,pH计的校准应每天早上进行。
paragraph2sentence.test-scientific-427-1,处理在某个时间点对单个单位的因果效应是有处理和无处理的结果变量之间的差异。因果推理的基本问题是不可能观察到单个单位的因果效应。你要么现在服用阿司匹林，要么不服用。因此，必须做出假设来估计缺失的反事实。
paragraph2sentence.test-scientific-427-2,发动机最初是一个术语，指任何将力转化为运动的机械装置。
paragraph2sentence.test-scientific-428-1,这一计算需要注意的是，最初的工作涉及东海的水文学，其中冷却在致密陆架水的形成中起主导作用，并且这种机制可能不适用于其他地区。然而，有人建议其他过程可以在不同的气候条件下驱动泵。例如，在极地地区，海冰的形成导致盐分的挤出，从而可能增加海水密度。同样，在热带地区，蒸发可能会增加当地的盐度和海水密度。
paragraph2sentence.test-scientific-428-2,大陆架泵是由不同的海洋引起的，例如在两极附近，海冰的形成导致盐的挤出，从而可能增加海水密度。
paragraph2sentence.test-scientific-429-1,日本研究人员成功地在小鼠身上重新长出了功能齐全的牙齿。从小鼠身上提取上皮细胞和间充质细胞，进行培养以产生牙齿“胚芽”，然后将胚芽植入缺失牙齿的骨骼中。具有正确的外部和内部结构、硬度、强度和敏感性的牙齿随后在间隙中萌出，最终以类似于原始天然牙齿的方式与相对的牙齿相遇。这项技术可能是未来替代缺失牙齿的一种可能的治疗方法。
paragraph2sentence.test-scientific-429-2,牙齿的发育、外观和分类属于其研究领域，但牙齿咬合或牙齿之间的接触则不属于其研究领域。
paragraph2sentence.test-scientific-430-1,婴儿语及其模仿可能会被一个非婴儿用来对另一个非婴儿进行言语虐待，其目的是让受害者变得婴儿化。这种情况可能发生在欺凌行为中，欺凌者用儿语来断言受害者软弱、懦弱、情绪化或顺从。
paragraph2sentence.test-scientific-430-2,儿语可能被用作性伴侣或浪漫伴侣之间调情的一种形式。
paragraph2sentence.test-scientific-431-1,在能量学领域，能量载体仅对应于社会各部门履行其功能所需的能量输入的一种能量形式（而非能源系统）。能源载体 (EC) 由能源部门使用一次能源 (PES) 产生。 “能量载体”和“主要能源”之间的区别极其重要，因为这两个标签指的是不同质量的能量形式，因此它们无法聚合：1 兆焦耳 (MJ) 的 EC 与 1 MJ 的 PES 不同。
paragraph2sentence.test-scientific-431-2,含铍合金由于其有毒特性，在制造过程中会产生吸入危险。
paragraph2sentence.test-scientific-432-1,从解剖学上讲，小脑看起来是一个独立的结构，附着在大脑底部，隐藏在大脑半球下方。它的表面布满了间隔精细的平行凹槽，与大脑皮层广泛的不规则回旋形成鲜明对比。这些平行的凹槽掩盖了这样一个事实：小脑实际上是一个连续的薄层组织（小脑皮质），以手风琴的形式紧密折叠。在这一薄层内有几种类型的神经元，排列高度规则，其中最重要的是浦肯野细胞和颗粒细胞。
paragraph2sentence.test-scientific-432-2,脑干通过脑神经为面部和颈部提供主要的运动和感觉神经支配。
paragraph2sentence.test-scientific-433-1,如果水中悬浮有任何颗粒，它们会增加光的散射。在沿海地区，河流径流、潮汐、波浪和风暴以及许多其他物质从底部重新悬浮的沙子和淤泥可以改变近岸水域的颜色。某些类型的颗粒还可能含有吸收某些波长的光的物质，从​​而改变其特性。
paragraph2sentence.test-scientific-433-2,自然悬浮在水源中的颗粒可以改变海岸线水域的颜色。
paragraph2sentence.test-scientific-434-1,结构化观察代表了自然观察的被动不干预与以实验室实验为特征的自变量的系统操纵和精确控制之间的折衷。结构化观察可能发生在自然或实验室环境中。在结构化观察中，观察者通常会进行干预，以便导致事件发生，或者“设置”一种情况，以便比没有干预时更容易记录事件。在这种情况下，通常会利用一个同盟者来创造一个观察行为的情况。结构化观察经常被临床和发展心理学家使用，或者用于研究野生动物。结构化观察的好处之一是，它允许研究人员记录使用自然观察可能难以观察到的行为，但比实验室中施加的人工条件更自然。然而，当观察或观察者之间未遵循相同的观察程序，或者观察之间未控制重要变量时，解释结构化观察时可能会出现问题。
paragraph2sentence.test-scientific-434-2,“粘度”一词源自拉丁语“viscum”，意思是“任何由槲寄生制成的粘性粘鸟胶，槲寄生”。
paragraph2sentence.test-scientific-435-1,当公众报告他们的家人、朋友、邻居或同事被诊断出患有相同或相关的癌症时，通常会出现癌症群的怀疑。州或地方卫生部门将在提出索赔时调查癌症集群的可能性。为了证明调查此类说法的合理性，卫生部门进行了初步审查。将收集和验证以下方面的数据：报告的癌症类型、病例数、病例的地理区域以及患者的临床病史。此时，由医疗专业人员组成的委员会将检查数据并确定调查（通常是漫长且昂贵的）是否合理。
paragraph2sentence.test-scientific-435-2,FAN 的具体成分因麦芽汁或葡萄汁的成分而异。
paragraph2sentence.test-scientific-436-1,里德利研究了为解释社会中的人类不会叛逃这一事实而进行的不同尝试的历史，研究了各种计算机生成的模型，这些模型被用来解释这种行为是如何出现的。他特别研究了基于“一报还一报”理念的系统，在该系统中，团体成员只与那些也合作的人合作，并排除那些不合作的人。这使得利他行为得以发展，并导致困境的最佳解决方案不再是背叛，而是合作。
paragraph2sentence.test-scientific-436-2,社会生物学研究社会行为，例如交配模式、领地争夺、群体狩猎和群居昆虫的蜂巢社会。
paragraph2sentence.test-scientific-437-1,喷发的火山可能会造成许多危险，不仅是在火山喷发的附近。火山灰可能对飞机构成威胁，特别是那些装有喷气发动机的飞机，其中火山灰颗粒可能会因高工作温度而熔化；然后熔化的颗粒粘附在涡轮叶片上并改变其形状，从而扰乱涡轮机的运行。
paragraph2sentence.test-scientific-437-2,互联网及其骨干网络不依赖中央控制或协调设施，也不实施任何全球网络政策。
paragraph2sentence.test-scientific-438-1,在人类中，成熟的性欲通常在青春期开始出现。性表达可以采取自慰或与伴侣发生性行为的形式。与成年人一样，青少年的性兴趣差异很大。一般来说，性活动与各种风险有关，包括意外怀孕和艾滋病毒/艾滋病等性传播疾病。对于青少年来说，这种风险更高，因为他们的大脑神经尚未成熟。大脑皮层额叶和下丘脑中对自我控制、延迟满足以及风险分析和评估很重要的几个大脑区域尚未完全成熟。
paragraph2sentence.test-scientific-438-2,自我控制对于实现目标和避免可能产生负面影响的冲动和/或情绪至关重要。
paragraph2sentence.test-scientific-439-1,上帝基因假说基于行为遗传学、神经生物学和心理学研究的结合。该假设的主要论据是：（1）灵性可以通过心理测量来量化； (2)潜在的灵性倾向是部分遗传的； (3)这种遗传力部分归因于VMAT2基因； (4) 该基因通过改变单胺水平发挥作用； （5）精神个体受到自然选择的青睐，因为他们具有与生俱来的乐观情绪，后者在身体或心理层面上产生积极的影响。
paragraph2sentence.test-scientific-439-2,尽管确定基因的许多相互作用的功能总是很困难，但 VMAT2 似乎参与了单胺神经递质穿过大脑突触的运输。
paragraph2sentence.test-scientific-440-1,山达基教认为，人们是不朽的存在，但却忘记了自己的真实本性。它的精神康复方法是一种被称为“审计”的咨询，其中从业者的目标是有意识地重新经历过去的痛苦或创伤事件，以摆脱其限制性影响。向会员提供学习材料和旁听课程，以换取指定的捐款。山达基在美国和其他一些国家被法律承认为免税组织，山达基教会强调这一点，以证明它是一个真正的宗教。在其他国家，特别是法国、德国和英国，山达基教没有类似的宗教地位。
paragraph2sentence.test-scientific-440-2,车站通常设有配备人员的售票处和/或自动售票机，但在某些线路上车票是在火车上出售的。
paragraph2sentence.test-scientific-441-1,疫苗并不能保证完全预防疾病。有时，这是因为宿主的免疫系统根本没有充分反应或根本没有反应。这可能是由于总体免疫力降低（糖尿病、类固醇使用、HIV 感染、年龄）或因为宿主的免疫系统没有能够产生针对该抗原的抗体的 B 细胞。
paragraph2sentence.test-scientific-441-2,如果免疫系统较弱或缺乏 B 细胞，疫苗可能无效。
paragraph2sentence.test-scientific-442-1,奥斯蒙铁是通过在炉膛中熔化生铁制成的，该炉膛比英国华丽锻造厂中的典型华丽炉膛更窄、更深。壁炉里生着炭火，风箱通过风口吹着。当铁熔化时，水滴在爆炸中落下并凝结。然后用一根铁棒将他们吊入爆炸中。当它们融化时，它们被一根大棒的末端抓住，放在火中并迅速转动，使液滴散开，形成一个球。
paragraph2sentence.test-scientific-442-2,奥斯蒙铁是通过在炭火加热的炉膛中熔化生铁制成的，熔化后，用一根大棒的末端夹住，放在火中并迅速旋转形成球体。
paragraph2sentence.test-scientific-443-1,有许多不同类型的性格测试。最常见的类型是自我报告清单，通常也称为客观性格测试。自我报告清单测试涉及向考生管理许多问题/项目，考生通过对每个项目反映其行为的程度进行评分来做出回应，并可以客观地评分。使用“项目”一词是因为许多测试问题实际上并不是问题；它们通常是调查问卷上的陈述，允许受访者表明同意程度（使用李克特量表，或更准确地说，李克特类型量表）。
paragraph2sentence.test-scientific-443-2,第一个性格测试是在 20 年代开发的，旨在简化人员选拔过程，特别是在武装部队中。
paragraph2sentence.test-scientific-444-1,进化生物学作为一门独立的学科，出现在 20 世纪 30 年代和 1940 年代的现代进化综合时期。然而，直到 20 世纪 70 年代和 80 年代，相当多的大学才有专门在其名称中包含“进化生物学”一词的院系，并且通常与生态学和行为学结合在一起。
paragraph2sentence.test-scientific-444-2,查尔斯·达尔文是第一个通过自然选择为进化论提出科学论证的人。
paragraph2sentence.test-scientific-445-1,对于多义性有多种测试，但其中之一是 zeugma：如果一个单词在不同的上下文中应用时似乎表现出 zeugma，则上下文很可能会带来同一单词的不同多义性。如果同一个词的两种含义似乎不相符，但又似乎相关，那么它们很可能是多义的。然而，该测试再次取决于说话者对相关性的判断，这一事实意味着该多义性测试并非万无一失，而仅仅是一种有用的概念辅助。
paragraph2sentence.test-scientific-445-2,多义词测试通常依赖于说话者的相关性判断，这也意味着某些多义词测试虽然有帮助，但由于流利度和背景知识等因素可能是错误的。
paragraph2sentence.test-scientific-446-1,典型的解析器生成器将可执行代码与语法的每个规则相关联，当解析器应用这些规则时应该执行这些规则。这些代码片段有时被称为语义操作例程，因为它们定义了解析器分析的语法结构的语义。根据应生成的解析器的类型，这些例程可以构造解析树（或抽象语法树），或直接生成可执行代码。
paragraph2sentence.test-scientific-446-2,META II 是最早（1964 年）的、功能强大的编译器版本之一，它接受语法和代码生成规则，并且能够编译自身和其他语言。
paragraph2sentence.test-scientific-447-1,CMOS 有时也称为互补对称金属氧化物半导体（或 COS-MOS）。 “互补对称”一词指的是这样一个事实：CMOS 的典型数字设计风格使用互补且对称的 p 型和 n 型金属氧化物半导体场效应晶体管 (MOSFET) 对来实现逻辑功能。
paragraph2sentence.test-scientific-447-2,镭以氯化镭的形式存在，由玛丽·居里和皮埃尔·居里于 1898 年发现。
paragraph2sentence.test-scientific-448-1,奥氏体的共析成分约为0.76%碳；碳含量较少的钢将含有相应比例的较纯的铁素体微晶，这些微晶不参与共析反应，不能转变为珠光体。同样，碳含量较高的钢在达到共析点之前会形成渗碳体。共析点以上形成的铁素体和渗碳体的比例可以使用杠杆法则从铁/铁-碳化物平衡相图计算出来。
paragraph2sentence.test-scientific-448-2,奥氏体的碳含量低于百分之一，但含碳量较低的钢将含有相应比例的相对纯净的铁素体微晶，这些微晶无法转变为珠光体。
paragraph2sentence.test-scientific-449-1,幽闭症是一个惯用术语，首次记录于 1918 年，指的是当一个人或一群人被孤立和/或关在一个狭小的空间里，长时间无事可做时，就会发生幽闭恐惧症反应。幽闭症描述了一个人在这些情况下可能感到的极度烦躁和不安。一个人可能会在诸如在简单的乡村度假小屋之类的情况下经历幽居病。当患有幽居病时，一个人可能会倾向于睡觉，不信任与他们在一起的任何人，并且即使在雨、雪、黑暗或冰雹中也有外出的冲动。这句话也被幽默地用来表示独自在家感到无聊。
paragraph2sentence.test-scientific-449-2,幽闭恐惧症通常被归类为焦虑症，经常导致惊恐发作，可能是多种情况或刺激的结果，包括电梯拥挤、没有窗户的房间，甚至是紧身衣服。
paragraph2sentence.test-scientific-450-1,东戈瓦岛和埃皮岛曾经是一个更大的岛屿库瓦埃岛的一部分。当地民间传说讲述了一场灾难性的火山喷发摧毁了这座岛屿，留下了两个较小的岛屿和中间的一个椭圆形 12 x 6 公里的火山口（但故事讲述的是东戈瓦以南的一次火山喷发）。与火山口形成相关的塌陷可能高达 1 100 米。大约 32-39 立方公里的岩浆喷发，使库瓦埃喷发成为过去 10 000 年来最大规模的喷发之一。
paragraph2sentence.test-scientific-450-2,Kuwae 喷发规模巨大，形成了 6 公里长的火山口。
paragraph2sentence.test-scientific-451-1,占星学已被科学界拒绝，因为它没有描述宇宙的解释力（参见伪科学）。已经对占星学进行了科学测试，但没有发现任何证据支持占星学传统中概述的任何前提或声称的效果。如果占星学做出了可证伪的预测，那么它就已经被证伪了。没有任何提议的恒星和行星的位置和运动可以影响地球上的人和事件的作用机制不与众所周知的生物学和物理学的基本方面相矛盾。
paragraph2sentence.test-scientific-451-2,鲁本的下一张专辑《后见之明》（Hindsight，2002 年）继续使用了多种音乐流派和深思熟虑且常常有趣的歌词。
paragraph2sentence.test-scientific-452-1,星系碰撞在星系演化中很常见。由于星系中物质的分布极其稀薄，这些并不是正常意义上的碰撞，而是引力相互作用。碰撞可能会导致合并。当两个星系碰撞并且碰撞后没有足够的动量继续移动时，就会发生这种情况。相反，它们会重新回归彼此，并在多次相互穿越后最终合并，形成一个星系。如果碰撞星系之一比另一个大得多，则合并后它将基本保持完整；也就是说，较大的星系看起来几乎相同，而较小的星系将被剥离并成为较大星系的一部分。
paragraph2sentence.test-scientific-452-2,两个星系碰撞后，如果它们没有足够的动量继续行进，就会发生星系合并，形成一个星系，如果它的尺寸明显更大，那么它通常看起来与两个碰撞星系中较大的星系非常相似。
paragraph2sentence.test-scientific-453-1,2000-2001 年建立了第二个队列（RS-II）。另有 3 011 名 55 岁及以上的奥莫德居民同意参加。第二批参与者于2004-2005年和2011-2012年访问研究中心进行后续检查。
paragraph2sentence.test-scientific-453-2,中子星自转周期的变化来自于磁层和伴星等离子体流之间的过渡区域。
paragraph2sentence.test-scientific-454-1,语义学研究的是给定语言中约定俗成的或“编码”的意义，而语用学研究的是意义的传递如何不仅依赖于说话者和听者的结构和语言知识（例如语法、词汇等），而且还依赖于话语的上下文、有关相关人员的任何预先存在的知识、说话者的推断意图以及其他因素。在这方面，语用学解释了语言使用者如何能够克服明显的歧义，因为意义依赖于话语的方式、地点、时间等。
paragraph2sentence.test-scientific-454-2,在语用学中，有两种不同类型的意义需要考虑：语义指称意义和索引意义。
paragraph2sentence.test-scientific-455-1,卫星是一种由核酸组成的亚病毒因子，其增殖依赖于宿主细胞与辅助病毒或主病毒的共感染。当卫星编码其核酸被包裹在其中的外壳蛋白时，它被称为卫星病毒。抑制宿主复制的母体病毒卫星病毒被称为噬病毒体。然而，由于噬病毒体和经典卫星病毒之间缺乏根本区别，该术语的使用仍然存在争议。
paragraph2sentence.test-scientific-455-2,生物学中的卫星病毒是由核酸组成的亚病毒，其编码外壳蛋白，其核酸被包裹在外壳蛋白中。
paragraph2sentence.test-scientific-456-1,通常船舶设计和技能背后的目的是用于航海教育或休闲活动、捕鱼和资源开采、货物或乘客运输以及进行战斗或救助作业。一般来说，水上交通工具的用途与海运业子行业的用途一致。
paragraph2sentence.test-scientific-456-2,城市和城镇通常对酒吧的地点以及可以向顾客提供的酒类类型有法律限制。
paragraph2sentence.test-scientific-457-1,自科莱斯时代以来的半个世纪里，语言学取得了长足的进步。古代文字系统的破译、1822年格林音变定律的发表、波普对印欧语言相互关系的追踪、迪茨关于通俗拉丁语发展为罗曼语系的工作、施莱歇尔对语言进化树的论证，以及最后1875年维尔纳定律的公布，都清楚地表明了语言的变化随着时间的流逝所经历的不仅仅是随机损坏的累积，就像手稿中的抄写错误一样。
paragraph2sentence.test-scientific-457-2,语言学的发展表明，语言以共同的方式演变和发展，而不是像早期理论家所认为的那样，由于看似随机的错误（例如在手稿副本中发现的错误）而发生变化。
paragraph2sentence.test-scientific-458-1,在有石灰石采石场或露天采矿作业的地方可能会发现化石海滩。例如，迈阿密有许多因石灰石开采而暴露的化石海滩。一个著名的例子是 Pinecrest 岩层——在城市南部发现的一种含有化石的岩层，它是一个更大的地质构造——塔迈阿密地层的一部分。
paragraph2sentence.test-scientific-458-2,化石海滩通常是在迈阿密石灰石开采或 Pinecrest 矿床等采矿作业中发现的。
paragraph2sentence.test-scientific-459-1,泥石流的体积沉积物浓度超过约 40% 至 50%，而泥石流体积的其余部分由水组成。根据定义，“碎片”包括形状和大小各异的沉积物颗粒，通常范围从微小的粘土颗粒到巨大的巨石。媒体报道经常使用泥石流一词来描述泥石流，但真正的泥石流主要由比沙子更小的颗粒组成。在地球陆地表面，泥石流远不如泥石流常见。然而，水下泥流在海底大陆边缘普遍存在，可能会产生浊流。
paragraph2sentence.test-scientific-459-2,强降雨或融雪、溃坝或冰川溃决洪水或可能与强降雨有关或无关的山体滑坡都可能引发泥石流。
paragraph2sentence.test-scientific-460-1,对水果和蔬菜的过敏反应通常很轻微，通常只影响口腔，导致食物接触嘴唇和口腔时发痒、皮疹或水泡。这称为口腔过敏综合症。 （许多对水果或蔬菜有这种反应的人也会对某些树木和杂草的花粉产生反应。因此，例如，对桦树花粉过敏的人也可能对苹果过敏。）另一种症状可能包括喉咙轻微肿胀，感觉喉咙正在关闭。但呼吸能力仍然存在，因此并不致命。
paragraph2sentence.test-scientific-460-2,口腔过敏综合症有时会导致喉咙肿胀，可能是由水果、树木或杂草的花粉引发的。
paragraph2sentence.test-scientific-461-1,生成语言学家认为，对于以自然语言为母语的人来说，语法是一种语言直觉的问题，是一种通过童年语言习得而习得的能力。因此，生成语言学致力于详尽地预测语法性。另一方面，语言学家逐渐放弃语法性，转而支持语言学家的接受性，他们强调语言的社会习得，而不是按照 Hopper 1987 的传统先天因素（并且很少依赖短语结构语法）。
paragraph2sentence.test-scientific-461-2,受控自然语言的规定语法将语法定义为明确共识的问题。
paragraph2sentence.test-scientific-462-1,比重计通常由玻璃制成，由圆柱形杆和装有水银或铅丸的灯泡组成，使其直立漂浮。将待测液体倒入一个高容器（通常是量筒）中，然后将比重计轻轻放入液体中，直至其自由漂浮。记录液体表面接触比重计杆的点。比重计通常在杆内装有刻度，以便可以直接读取比重。存在多种尺度，并根据上下文使用。
paragraph2sentence.test-scientific-462-2,比重计通常由充满液体的玻璃管和一个灯泡制成，当自由漂浮时，可以在接触侧面的地方读取读数，以测量比重。
paragraph2sentence.test-scientific-463-1,智商分数还用于研究人群中的智商分布以及智商与其他变量之间的相关性。自 20 世纪初以来，许多人群的智商测试原始分数一直在以平均每十年 3 智商分的速度上升，这种现象被称为弗林效应。对 IQ 电池测试分数不同增长模式的调查为当前的人类智力研究提供了信息。
paragraph2sentence.test-scientific-463-2,在调查智商分数与其他变量的相关性的不同研究中，其中之一是弗林效应，根据该效应，人群的平均智商随时间线性增长。
paragraph2sentence.test-scientific-464-1,根据现代定义，双星一词通常仅限于围绕共同质心旋转的成对恒星。可以用望远镜或干涉测量方法解析的双星被称为视觉双星。
paragraph2sentence.test-scientific-464-2,双星，即绕同一中心运行的两颗恒星，如果可以用望远镜解析，则称为可见双星。
paragraph2sentence.test-scientific-465-1,人为错误和绩效是同一枚硬币的两个方面：“人为错误”机制与“人为绩效”机制相同；后来被归类为“错误”的行为是事后看来的：因此后来被称为“人为错误”的行为实际上是人类行为的普通范围的一部分。对日常生活中心不在焉的研究为这些行为方面提供了充足的记录和分类。
paragraph2sentence.test-scientific-465-2,事后偏见的一个基本例子是，在看到潜在不可预见事件的结果后，一个人相信他或她“一直都知道”。
paragraph2sentence.test-scientific-466-1,如果在水箱中放置一块玻璃，则水箱中的水深在玻璃上方会比其他地方浅。水中波浪的速度取决于深度，因此当它们穿过玻璃时，波纹会减慢。这导致波长减小。如果深水和浅水之间的交界处与波前成一定角度，波浪就会折射。在上图中，可以看到波浪向法线方向弯曲。法线显示为虚线。虚线是如果波没有遇到有角度的玻璃片时波的传播方向。
paragraph2sentence.test-scientific-466-2,当直接产生并受当地风影响时，风浪系统称为风海，风停止后，风浪称为涌浪。
paragraph2sentence.test-scientific-467-1,互联网骨干网是指大型战略互连网络与互联网核心路由器之间的主要数据路由。这些数据路由由商业、政府、学术和其他大容量网络中心、互联网交换点和网络接入点托管，在世界各国、各大洲和海洋之间交换互联网流量。
paragraph2sentence.test-scientific-467-2,互联网的核心来自于战略互连的路由器，称为互联网骨干网，它连接拥有高容量网络中心的大学或企业等大型机构。
paragraph2sentence.test-scientific-468-1,睡眠作为一种现象似乎有着非常古老的进化根源。线虫秀丽隐杆线虫是观察到类似睡眠状态的最原始的生物体。在这里，昏睡阶段发生在每次换羽之前的短时间内，这一事实可能表明睡眠本质上与发育过程有关。 Raizen 等人的研究结果还表明，睡眠对于神经系统的变化是必要的。
paragraph2sentence.test-scientific-468-2,研究表明，睡眠是一种古老的现象，其根源可以追溯到线虫。
paragraph2sentence.test-scientific-469-1,蝶腭动脉穿过蝶腭孔进入鼻腔，位于上鼻道后部。在这里，它发出后侧鼻支，向前蔓延到耳甲和鼻道，与筛动脉和腭降鼻支吻合，并协助供应额窦、上颌窦、筛窦和蝶窦。
paragraph2sentence.test-scientific-469-2,蝶腭动脉进入鼻腔，发出后外侧鼻支，向前扩展并帮助供应额窦、上颌窦、筛窦和蝶窦。
paragraph2sentence.test-scientific-470-1,典型的步骤包括记录、抄写（通常使用国际音标和/或为该语言编写的“实用正字法”）、注释和分析、翻译成更广泛交流的语言、存档和传播。语言文档项目的关键是在语言描述过程中创建良好的记录。这些材料可以存档，尽管并非所有档案馆都同样擅长处理以不同技术格式保存的语言材料，也并非所有档案都同样可供潜在用户访问。
paragraph2sentence.test-scientific-470-2,语言文献是从文献语言学的角度记录语言的过程。
paragraph2sentence.test-scientific-471-1,不安全行为有两种类型的先决条件：与操作员的内部状态相关的先决条件和与操作员的实践或工作方式相关的先决条件。不利的内部状态包括与生理（例如疾病）和精神状态（例如精神疲劳、注意力不集中）相关的内部状态。 “内部状态”的第三个方面实际上是操作者的能力与任务要求之间的不匹配；例如，操作员可能无法做出视觉判断或足够快的反应来支持手头的任务。
paragraph2sentence.test-scientific-471-2,不安全行为有两个先决条件，一个是来自个人的心理或生理状态，另一个是来自他们的习惯、做法和工作方式。
paragraph2sentence.test-scientific-472-1,汤森放电是一种气体电离过程，其中自由电子在足够强的电场的加速下，通过离子撞击使分子电离而引起雪崩倍增，从而在气体中产生导电。当自由电荷数量下降或电场减弱时，这种现象就会停止。
paragraph2sentence.test-scientific-472-2,汤森放电是由于电离而通过气体进行导电的过程。
paragraph2sentence.test-scientific-473-1,据该项目负责人介绍，全息仪应该能够检测单个原子计的光波动，满足或超过检测宇宙中最小单位（称为普朗克单位）所需的灵敏度。费米实验室表示：“如今，每个人都熟悉与互联网带宽较差相关的模糊像素化图像或嘈杂的声音传输。
paragraph2sentence.test-scientific-473-2,全息仪超越了当前的测量设备，可以以最小单位（普朗克单位）的尺度进行记录。
paragraph2sentence.test-scientific-474-1,会攀爬的树艺师（并非所有人都会这样做）可以使用多种技术爬入树内。侵入性最小且最流行的技术是绳索上升。当存在人身安全问题或树木被移除时，树艺师可能会使用用带子固定在电锯靴上的“钉子”（也称为“叉子”或“马刺”）来上升和工作。尖刺缠绕着树，每一步都留下小洞。
paragraph2sentence.test-scientific-474-2,攀爬树艺师使用多种技术，从侵入性最小的绳索，到侵入性最大的电锯靴，尽管后者会伤害树木，并且通常仅在需要移除树木的情况下使用。
paragraph2sentence.test-scientific-475-1,基于连通性的聚类是一整套方法，其不同之处在于计算距离的方式。除了通常选择的距离函数之外，用户还需要决定要使用的链接标准（由于簇由多个对象组成，因此有多个候选对象来计算距离）。流行的选择被称为单联动聚类（最小对象距离）、完全联动聚类（最大对象距离）或 UPGMA（“具有算术平均值的未加权对组方法”，也称为平均联动聚类）。
paragraph2sentence.test-scientific-475-2,基于距离函数和链接准则的聚类分析方法称为基于连通性的聚类。
paragraph2sentence.test-scientific-476-1,根据 Jones 和 Huang（1982）提出的等速假说，感知包含了对等速的先验期望。因此，给定由连续刺激标记的时间间隔，大脑预期会产生等速运动（即匀速运动）的空间间隔。 Goldreich (2007) 指出，这一理论的一个局限性是，它无法解释为什么即使是快速连续地按压皮肤的两个刺激之间的时间间隔越短，也会被认为靠得更近。
paragraph2sentence.test-scientific-476-2,卡帕效应似乎强烈依赖于现象而非物理程度，因为随着刺激移动得更快，卡帕效应会变得更大。
paragraph2sentence.test-scientific-477-1,如今，人体测量学在工业设计、服装设计、人体工程学和建筑学中发挥着重要作用，其中有关人群身体尺寸分布的统计数据用于优化产品。生活方式、营养和人口种族构成的变化导致身体尺寸分布的变化（例如肥胖流行），并且需要定期更新人体测量数据收集。
paragraph2sentence.test-scientific-477-2,由于生活方式、活动水平的变化以及身体成分的大规模变化，人体测量学目前在所有必须考虑人体尺寸的领域（例如人体工程学或服装设计）仍然发挥着作用。
paragraph2sentence.test-scientific-478-1,然而，第二次世界大战也许标志着人类历史上武器发展最疯狂的时期。 1939 年至 1945 年间，大量新设计和概念被投入使用，所有现有技术都得到了改进。这一时期发明的最强大的武器是原子弹，但还有更多武器以不同的方式影响着世界。
paragraph2sentence.test-scientific-478-2,存储在缓存中的数据可能是之前计算出的值，或者是存储在其他地方的原始值的副本。
paragraph2sentence.test-scientific-479-1,电子和质子的自旋可以是任一方向 - 在经典类比中，它们绕给定轴顺时针或逆时针旋转。它们的自旋方向可以相同或相反。由于粒子之间的磁相互作用，电子和质子自旋沿同一方向（平行）排列的氢原子比电子和质子自旋沿相反方向（反平行）的氢原子具有稍多的能量。
paragraph2sentence.test-scientific-479-2,电子和质子可以沿任一方向（顺时针或逆时针）旋转，并且由于两者之间的磁相互作用，沿相同方向旋转的氢原子将具有稍多的能量。
paragraph2sentence.test-scientific-480-1,情境抽样涉及对许多不同地点、不同情况和条件下的良好行为的研究。通过对不同情况进行采样，研究人员可以减少他们获得的结果特定于特定环境或条件的可能性。因此，情境抽样显着提高了观察结果的外部有效性。此外，情境抽样显着提高了研究结果的普遍性。与研究人员仅观察特定类型的个体相比，研究人员使用情境抽样可以增加观察样本中受试者的多样性。研究人员可以通过系统选择受试者（例如，自助餐厅中每 10 个学生）或随机选择受试者来确定观察哪些受试者，目的是获得所有受试者的代表性样本。
paragraph2sentence.test-scientific-480-2,当所涉及的化学实体的数量在没有外部影响的情况下不会也不能及时变化时，化学系统就处于平衡状态。
paragraph2sentence.test-scientific-481-1,当材料处于饱和状态时，当施加 16.8 kN (2.07 MPa) 载荷时，水将从压实的测试样本中渗出，确定材料的 R 值。由于并不总是能够制备出在指定负载下会渗水的测试样本，因此有必要测试在不同水分含量下制备的一系列样本。
paragraph2sentence.test-scientific-481-2,R 值测试测量压实的土壤或集料样品对特定条件下垂直施加的压力的响应。
