file,concept1,concept2,value
input-data/sick_annotated.txt,4461-num-1,4461-num-2,4.6
input-data/sick_annotated.txt,4462-num-1,4462-num-2,3.5
input-data/sick_annotated.txt,4463-num-1,4463-num-2,4.45
input-data/sick_annotated.txt,4464-num-1,4464-num-2,3.6
input-data/sick_annotated.txt,4465-num-1,4465-num-2,3.5
input-data/sick_annotated.txt,4466-num-1,4466-num-2,2.4
input-data/sick_annotated.txt,4467-num-1,4467-num-2,3.6
input-data/sick_annotated.txt,4468-num-1,4468-num-2,2.6
input-data/sick_annotated.txt,4469-num-1,4469-num-2,3.6
input-data/sick_annotated.txt,4470-num-1,4470-num-2,4.8
input-data/sick_annotated.txt,4471-num-1,4471-num-2,4
input-data/sick_annotated.txt,4472-num-1,4472-num-2,5
input-data/sick_annotated.txt,4473-num-1,4473-num-2,3.8
input-data/sick_annotated.txt,4474-num-1,4474-num-2,1
input-data/sick_annotated.txt,4475-num-1,4475-num-2,1
input-data/sick_annotated.txt,4476-num-1,4476-num-2,1.1
input-data/sick_annotated.txt,4477-num-1,4477-num-2,1.2
input-data/sick_annotated.txt,4478-num-1,4478-num-2,1
input-data/sick_annotated.txt,4479-num-1,4479-num-2,4.6
input-data/sick_annotated.txt,4480-num-1,4480-num-2,3
input-data/sick_annotated.txt,4481-num-1,4481-num-2,5
input-data/sick_annotated.txt,4482-num-1,4482-num-2,3.5
input-data/sick_annotated.txt,4483-num-1,4483-num-2,1
input-data/sick_annotated.txt,4484-num-1,4484-num-2,1
input-data/sick_annotated.txt,4485-num-1,4485-num-2,1
input-data/sick_annotated.txt,4486-num-1,4486-num-2,1
input-data/sick_annotated.txt,4487-num-1,4487-num-2,1
input-data/sick_annotated.txt,4488-num-1,4488-num-2,4.435
input-data/sick_annotated.txt,4489-num-1,4489-num-2,4.5
input-data/sick_annotated.txt,4490-num-1,4490-num-2,4.1
input-data/sick_annotated.txt,4491-num-1,4491-num-2,3.4
input-data/sick_annotated.txt,4493-num-1,4493-num-2,3.1
input-data/sick_annotated.txt,4494-num-1,4494-num-2,4.6
input-data/sick_annotated.txt,4495-num-1,4495-num-2,3.3
input-data/sick_annotated.txt,4496-num-1,4496-num-2,4.3
input-data/sick_annotated.txt,4497-num-1,4497-num-2,4.5
input-data/sick_annotated.txt,4498-num-1,4498-num-2,3.3
input-data/sick_annotated.txt,4499-num-1,4499-num-2,4.9
input-data/sick_annotated.txt,4500-num-1,4500-num-2,3.4
input-data/sick_annotated.txt,4501-num-1,4501-num-2,3.2
input-data/sick_annotated.txt,4502-num-1,4502-num-2,3.9
input-data/sick_annotated.txt,4503-num-1,4503-num-2,3.1
input-data/sick_annotated.txt,4504-num-1,4504-num-2,1.8
input-data/sick_annotated.txt,4505-num-1,4505-num-2,4.2
input-data/sick_annotated.txt,4506-num-1,4506-num-2,3.4
input-data/sick_annotated.txt,4507-num-1,4507-num-2,4
input-data/sick_annotated.txt,4508-num-1,4508-num-2,4.9
input-data/sick_annotated.txt,4509-num-1,4509-num-2,3.3
input-data/sick_annotated.txt,4510-num-1,4510-num-2,5
input-data/sick_annotated.txt,4511-num-1,4511-num-2,3.5
input-data/sick_annotated.txt,4512-num-1,4512-num-2,1.1
input-data/sick_annotated.txt,4513-num-1,4513-num-2,1.1
input-data/sick_annotated.txt,4514-num-1,4514-num-2,1.1
input-data/sick_annotated.txt,4515-num-1,4515-num-2,1.3
input-data/sick_annotated.txt,4516-num-1,4516-num-2,1.3
input-data/sick_annotated.txt,4518-num-1,4518-num-2,3.5
input-data/sick_annotated.txt,4521-num-1,4521-num-2,2.2
input-data/sick_annotated.txt,4522-num-1,4522-num-2,3.5
input-data/sick_annotated.txt,4523-num-1,4523-num-2,2.8
input-data/sick_annotated.txt,4524-num-1,4524-num-2,2.4
input-data/sick_annotated.txt,4525-num-1,4525-num-2,2.9
input-data/sick_annotated.txt,4527-num-1,4527-num-2,3.8
input-data/sick_annotated.txt,4528-num-1,4528-num-2,4.4
input-data/sick_annotated.txt,4529-num-1,4529-num-2,4.4
input-data/sick_annotated.txt,4530-num-1,4530-num-2,1.3
input-data/sick_annotated.txt,4531-num-1,4531-num-2,1.7
input-data/sick_annotated.txt,4532-num-1,4532-num-2,3.5
input-data/sick_annotated.txt,4533-num-1,4533-num-2,1.5
input-data/sick_annotated.txt,4534-num-1,4534-num-2,2.9
input-data/sick_annotated.txt,4535-num-1,4535-num-2,4.4
input-data/sick_annotated.txt,4536-num-1,4536-num-2,3.8
input-data/sick_annotated.txt,4537-num-1,4537-num-2,4.9
input-data/sick_annotated.txt,4538-num-1,4538-num-2,4.6
input-data/sick_annotated.txt,4539-num-1,4539-num-2,3.5
input-data/sick_annotated.txt,4540-num-1,4540-num-2,3.1
input-data/sick_annotated.txt,4541-num-1,4541-num-2,4
input-data/sick_annotated.txt,4542-num-1,4542-num-2,3.4
input-data/sick_annotated.txt,4543-num-1,4543-num-2,3.7
input-data/sick_annotated.txt,4547-num-1,4547-num-2,3.3
input-data/sick_annotated.txt,4548-num-1,4548-num-2,3.615
input-data/sick_annotated.txt,4549-num-1,4549-num-2,4.3
input-data/sick_annotated.txt,4550-num-1,4550-num-2,3.8
input-data/sick_annotated.txt,4551-num-1,4551-num-2,3.1
input-data/sick_annotated.txt,4552-num-1,4552-num-2,3.7
input-data/sick_annotated.txt,4553-num-1,4553-num-2,4.9
input-data/sick_annotated.txt,4554-num-1,4554-num-2,4
input-data/sick_annotated.txt,4555-num-1,4555-num-2,4.9
input-data/sick_annotated.txt,4556-num-1,4556-num-2,3.4
input-data/sick_annotated.txt,4557-num-1,4557-num-2,3.5
input-data/sick_annotated.txt,4558-num-1,4558-num-2,3.5
input-data/sick_annotated.txt,4559-num-1,4559-num-2,3.5
input-data/sick_annotated.txt,4560-num-1,4560-num-2,3.1
input-data/sick_annotated.txt,4561-num-1,4561-num-2,4
input-data/sick_annotated.txt,4562-num-1,4562-num-2,4.5
input-data/sick_annotated.txt,4563-num-1,4563-num-2,3.9
input-data/sick_annotated.txt,4564-num-1,4564-num-2,4.8
input-data/sick_annotated.txt,4565-num-1,4565-num-2,4
input-data/sick_annotated.txt,4566-num-1,4566-num-2,4.2
input-data/sick_annotated.txt,4567-num-1,4567-num-2,4
input-data/sick_annotated.txt,4568-num-1,4568-num-2,4
input-data/sick_annotated.txt,4569-num-1,4569-num-2,3.4
input-data/sick_annotated.txt,4570-num-1,4570-num-2,4.4
input-data/sick_annotated.txt,4571-num-1,4571-num-2,4.2
input-data/sick_annotated.txt,4572-num-1,4572-num-2,3.6
input-data/sick_annotated.txt,4573-num-1,4573-num-2,4.6
input-data/sick_annotated.txt,4574-num-1,4574-num-2,3.3
input-data/sick_annotated.txt,4575-num-1,4575-num-2,2.2
input-data/sick_annotated.txt,4576-num-1,4576-num-2,2.1
input-data/sick_annotated.txt,4577-num-1,4577-num-2,1.7
input-data/sick_annotated.txt,4578-num-1,4578-num-2,1
input-data/sick_annotated.txt,4579-num-1,4579-num-2,1.9
input-data/sick_annotated.txt,4580-num-1,4580-num-2,5
input-data/sick_annotated.txt,4582-num-1,4582-num-2,4.5
input-data/sick_annotated.txt,4584-num-1,4584-num-2,4.1
input-data/sick_annotated.txt,4586-num-1,4586-num-2,5
input-data/sick_annotated.txt,4587-num-1,4587-num-2,3.8
input-data/sick_annotated.txt,4589-num-1,4589-num-2,4.4
input-data/sick_annotated.txt,4590-num-1,4590-num-2,3.3
input-data/sick_annotated.txt,4591-num-1,4591-num-2,4.9
input-data/sick_annotated.txt,4592-num-1,4592-num-2,3.3
input-data/sick_annotated.txt,4593-num-1,4593-num-2,1
input-data/sick_annotated.txt,4594-num-1,4594-num-2,1
input-data/sick_annotated.txt,4595-num-1,4595-num-2,1
input-data/sick_annotated.txt,4596-num-1,4596-num-2,1
input-data/sick_annotated.txt,4597-num-1,4597-num-2,1
input-data/sick_annotated.txt,4598-num-1,4598-num-2,4.8
input-data/sick_annotated.txt,4600-num-1,4600-num-2,4.6
input-data/sick_annotated.txt,4601-num-1,4601-num-2,3.5
input-data/sick_annotated.txt,4602-num-1,4602-num-2,4.4
input-data/sick_annotated.txt,4603-num-1,4603-num-2,3.2
input-data/sick_annotated.txt,4604-num-1,4604-num-2,4.5
input-data/sick_annotated.txt,4606-num-1,4606-num-2,4.4
input-data/sick_annotated.txt,4607-num-1,4607-num-2,4.8
input-data/sick_annotated.txt,4608-num-1,4608-num-2,3.3
input-data/sick_annotated.txt,4611-num-1,4611-num-2,4.7
input-data/sick_annotated.txt,4613-num-1,4613-num-2,4.9
input-data/sick_annotated.txt,4616-num-1,4616-num-2,4.5
input-data/sick_annotated.txt,4617-num-1,4617-num-2,3.5
input-data/sick_annotated.txt,4618-num-1,4618-num-2,4.8
input-data/sick_annotated.txt,4619-num-1,4619-num-2,3.8
input-data/sick_annotated.txt,4620-num-1,4620-num-2,4.5
input-data/sick_annotated.txt,4621-num-1,4621-num-2,4
input-data/sick_annotated.txt,4622-num-1,4622-num-2,4.4
input-data/sick_annotated.txt,4623-num-1,4623-num-2,4.1
input-data/sick_annotated.txt,4624-num-1,4624-num-2,4.6
input-data/sick_annotated.txt,4625-num-1,4625-num-2,5
input-data/sick_annotated.txt,4626-num-1,4626-num-2,3.8
input-data/sick_annotated.txt,4627-num-1,4627-num-2,4.2
input-data/sick_annotated.txt,4628-num-1,4628-num-2,3.6
input-data/sick_annotated.txt,4629-num-1,4629-num-2,1.1
input-data/sick_annotated.txt,4630-num-1,4630-num-2,1
input-data/sick_annotated.txt,4631-num-1,4631-num-2,1
input-data/sick_annotated.txt,4632-num-1,4632-num-2,1.1
input-data/sick_annotated.txt,4633-num-1,4633-num-2,1.1
input-data/sick_annotated.txt,4634-num-1,4634-num-2,4.9
input-data/sick_annotated.txt,4635-num-1,4635-num-2,3.7
input-data/sick_annotated.txt,4636-num-1,4636-num-2,5
input-data/sick_annotated.txt,4638-num-1,4638-num-2,2.4
input-data/sick_annotated.txt,4639-num-1,4639-num-2,2.8
input-data/sick_annotated.txt,4640-num-1,4640-num-2,3.1
input-data/sick_annotated.txt,4641-num-1,4641-num-2,3.3
input-data/sick_annotated.txt,4642-num-1,4642-num-2,3.2
input-data/sick_annotated.txt,4643-num-1,4643-num-2,4.5
input-data/sick_annotated.txt,4644-num-1,4644-num-2,2.5
input-data/sick_annotated.txt,4645-num-1,4645-num-2,4.3
input-data/sick_annotated.txt,4646-num-1,4646-num-2,2.92
input-data/sick_annotated.txt,4647-num-1,4647-num-2,4.7
input-data/sick_annotated.txt,4648-num-1,4648-num-2,3.3
input-data/sick_annotated.txt,4649-num-1,4649-num-2,4.5
input-data/sick_annotated.txt,4650-num-1,4650-num-2,3.6
input-data/sick_annotated.txt,4651-num-1,4651-num-2,4.6
input-data/sick_annotated.txt,4652-num-1,4652-num-2,4.8
input-data/sick_annotated.txt,4653-num-1,4653-num-2,3.4
input-data/sick_annotated.txt,4654-num-1,4654-num-2,4.6
input-data/sick_annotated.txt,4655-num-1,4655-num-2,4.1
input-data/sick_annotated.txt,4656-num-1,4656-num-2,1.1
input-data/sick_annotated.txt,4657-num-1,4657-num-2,1
input-data/sick_annotated.txt,4658-num-1,4658-num-2,1.1
input-data/sick_annotated.txt,4659-num-1,4659-num-2,1.1
input-data/sick_annotated.txt,4660-num-1,4660-num-2,1
input-data/sick_annotated.txt,4661-num-1,4661-num-2,4.8
input-data/sick_annotated.txt,4662-num-1,4662-num-2,3.6
input-data/sick_annotated.txt,4663-num-1,4663-num-2,4.9
input-data/sick_annotated.txt,4664-num-1,4664-num-2,4.3
input-data/sick_annotated.txt,4665-num-1,4665-num-2,3.2
input-data/sick_annotated.txt,4666-num-1,4666-num-2,2.7
input-data/sick_annotated.txt,4667-num-1,4667-num-2,2.9
input-data/sick_annotated.txt,4668-num-1,4668-num-2,2.4
input-data/sick_annotated.txt,4669-num-1,4669-num-2,2.7
input-data/sick_annotated.txt,4670-num-1,4670-num-2,4
input-data/sick_annotated.txt,4671-num-1,4671-num-2,3.7
input-data/sick_annotated.txt,4672-num-1,4672-num-2,3.8
input-data/sick_annotated.txt,4673-num-1,4673-num-2,4.5
input-data/sick_annotated.txt,4674-num-1,4674-num-2,3.8
input-data/sick_annotated.txt,4675-num-1,4675-num-2,4.3
input-data/sick_annotated.txt,4676-num-1,4676-num-2,3.8
input-data/sick_annotated.txt,4677-num-1,4677-num-2,3.8
input-data/sick_annotated.txt,4678-num-1,4678-num-2,3
input-data/sick_annotated.txt,4679-num-1,4679-num-2,3.7
input-data/sick_annotated.txt,4680-num-1,4680-num-2,4.4
input-data/sick_annotated.txt,4682-num-1,4682-num-2,3.1
input-data/sick_annotated.txt,4683-num-1,4683-num-2,4.9
input-data/sick_annotated.txt,4684-num-1,4684-num-2,3.5
input-data/sick_annotated.txt,4685-num-1,4685-num-2,2.9
input-data/sick_annotated.txt,4686-num-1,4686-num-2,3.5
input-data/sick_annotated.txt,4687-num-1,4687-num-2,3
input-data/sick_annotated.txt,4688-num-1,4688-num-2,3.4
input-data/sick_annotated.txt,4689-num-1,4689-num-2,3.2
input-data/sick_annotated.txt,4690-num-1,4690-num-2,4.8
input-data/sick_annotated.txt,4691-num-1,4691-num-2,4
input-data/sick_annotated.txt,4692-num-1,4692-num-2,4.6
input-data/sick_annotated.txt,4693-num-1,4693-num-2,3.465
input-data/sick_annotated.txt,4694-num-1,4694-num-2,3.665
input-data/sick_annotated.txt,4695-num-1,4695-num-2,3.7
input-data/sick_annotated.txt,4696-num-1,4696-num-2,4.2
input-data/sick_annotated.txt,4697-num-1,4697-num-2,2.9
input-data/sick_annotated.txt,4698-num-1,4698-num-2,3.7
input-data/sick_annotated.txt,4699-num-1,4699-num-2,4.7
input-data/sick_annotated.txt,4700-num-1,4700-num-2,3.5
input-data/sick_annotated.txt,4701-num-1,4701-num-2,4.2
input-data/sick_annotated.txt,4702-num-1,4702-num-2,3.1
input-data/sick_annotated.txt,4703-num-1,4703-num-2,3.8
input-data/sick_annotated.txt,4704-num-1,4704-num-2,3.3
input-data/sick_annotated.txt,4705-num-1,4705-num-2,4
input-data/sick_annotated.txt,4706-num-1,4706-num-2,3.2
input-data/sick_annotated.txt,4707-num-1,4707-num-2,4.4
input-data/sick_annotated.txt,4708-num-1,4708-num-2,4.3
input-data/sick_annotated.txt,4709-num-1,4709-num-2,3
input-data/sick_annotated.txt,4710-num-1,4710-num-2,4.7
input-data/sick_annotated.txt,4711-num-1,4711-num-2,4
input-data/sick_annotated.txt,4712-num-1,4712-num-2,3.6
input-data/sick_annotated.txt,4713-num-1,4713-num-2,4
input-data/sick_annotated.txt,4714-num-1,4714-num-2,3.9
input-data/sick_annotated.txt,4715-num-1,4715-num-2,3.4
input-data/sick_annotated.txt,4716-num-1,4716-num-2,4
input-data/sick_annotated.txt,4717-num-1,4717-num-2,4.9
input-data/sick_annotated.txt,4718-num-1,4718-num-2,4.3
input-data/sick_annotated.txt,4719-num-1,4719-num-2,3
input-data/sick_annotated.txt,4720-num-1,4720-num-2,4.5
input-data/sick_annotated.txt,4721-num-1,4721-num-2,3.9
input-data/sick_annotated.txt,4722-num-1,4722-num-2,2.85
input-data/sick_annotated.txt,4723-num-1,4723-num-2,3.5
input-data/sick_annotated.txt,4724-num-1,4724-num-2,3.3
input-data/sick_annotated.txt,4725-num-1,4725-num-2,2.9
input-data/sick_annotated.txt,4726-num-1,4726-num-2,2.7
input-data/sick_annotated.txt,4727-num-1,4727-num-2,3.2
input-data/sick_annotated.txt,4728-num-1,4728-num-2,4.485
input-data/sick_annotated.txt,4729-num-1,4729-num-2,4
input-data/sick_annotated.txt,4730-num-1,4730-num-2,4.6
input-data/sick_annotated.txt,4731-num-1,4731-num-2,3.4
input-data/sick_annotated.txt,4732-num-1,4732-num-2,4.8
input-data/sick_annotated.txt,4733-num-1,4733-num-2,3.6
input-data/sick_annotated.txt,4734-num-1,4734-num-2,4.8
input-data/sick_annotated.txt,4735-num-1,4735-num-2,3.3
input-data/sick_annotated.txt,4736-num-1,4736-num-2,4.7
input-data/sick_annotated.txt,4737-num-1,4737-num-2,4.4
input-data/sick_annotated.txt,4738-num-1,4738-num-2,4.5
input-data/sick_annotated.txt,4739-num-1,4739-num-2,4.3
input-data/sick_annotated.txt,4740-num-1,4740-num-2,4.1
input-data/sick_annotated.txt,4741-num-1,4741-num-2,2.6
input-data/sick_annotated.txt,4742-num-1,4742-num-2,4.1
input-data/sick_annotated.txt,4743-num-1,4743-num-2,3.7
input-data/sick_annotated.txt,4744-num-1,4744-num-2,2.8
input-data/sick_annotated.txt,4745-num-1,4745-num-2,4.5
input-data/sick_annotated.txt,4746-num-1,4746-num-2,3.6
input-data/sick_annotated.txt,4747-num-1,4747-num-2,4.5
input-data/sick_annotated.txt,4748-num-1,4748-num-2,4.8
input-data/sick_annotated.txt,4749-num-1,4749-num-2,3.9
input-data/sick_annotated.txt,4750-num-1,4750-num-2,5
input-data/sick_annotated.txt,4751-num-1,4751-num-2,4.2
input-data/sick_annotated.txt,4752-num-1,4752-num-2,1.9
input-data/sick_annotated.txt,4753-num-1,4753-num-2,1.5
input-data/sick_annotated.txt,4754-num-1,4754-num-2,1.2
input-data/sick_annotated.txt,4755-num-1,4755-num-2,1.4
input-data/sick_annotated.txt,4756-num-1,4756-num-2,1.2
input-data/sick_annotated.txt,4757-num-1,4757-num-2,4.6
input-data/sick_annotated.txt,4758-num-1,4758-num-2,3.3
input-data/sick_annotated.txt,4759-num-1,4759-num-2,4.5
input-data/sick_annotated.txt,4760-num-1,4760-num-2,3.8
input-data/sick_annotated.txt,4761-num-1,4761-num-2,1.9
input-data/sick_annotated.txt,4762-num-1,4762-num-2,1.1
input-data/sick_annotated.txt,4763-num-1,4763-num-2,1
input-data/sick_annotated.txt,4764-num-1,4764-num-2,1.5
input-data/sick_annotated.txt,4765-num-1,4765-num-2,1.1
input-data/sick_annotated.txt,4766-num-1,4766-num-2,4.7
input-data/sick_annotated.txt,4767-num-1,4767-num-2,3.7
input-data/sick_annotated.txt,4768-num-1,4768-num-2,4.6
input-data/sick_annotated.txt,4769-num-1,4769-num-2,3.6
input-data/sick_annotated.txt,4770-num-1,4770-num-2,1.4
input-data/sick_annotated.txt,4771-num-1,4771-num-2,1.1
input-data/sick_annotated.txt,4772-num-1,4772-num-2,1.7
input-data/sick_annotated.txt,4773-num-1,4773-num-2,1.7
input-data/sick_annotated.txt,4774-num-1,4774-num-2,1.5
input-data/sick_annotated.txt,4775-num-1,4775-num-2,5
input-data/sick_annotated.txt,4776-num-1,4776-num-2,3.8
input-data/sick_annotated.txt,4777-num-1,4777-num-2,4.6
input-data/sick_annotated.txt,4778-num-1,4778-num-2,3.3
input-data/sick_annotated.txt,4779-num-1,4779-num-2,4.3
input-data/sick_annotated.txt,4780-num-1,4780-num-2,3.7
input-data/sick_annotated.txt,4781-num-1,4781-num-2,4.7
input-data/sick_annotated.txt,4782-num-1,4782-num-2,3.5
input-data/sick_annotated.txt,4783-num-1,4783-num-2,4.4
input-data/sick_annotated.txt,4784-num-1,4784-num-2,4.8
input-data/sick_annotated.txt,4785-num-1,4785-num-2,3.8
input-data/sick_annotated.txt,4786-num-1,4786-num-2,4.9
input-data/sick_annotated.txt,4787-num-1,4787-num-2,3.4
input-data/sick_annotated.txt,4788-num-1,4788-num-2,1
input-data/sick_annotated.txt,4789-num-1,4789-num-2,1.3
input-data/sick_annotated.txt,4790-num-1,4790-num-2,1
input-data/sick_annotated.txt,4791-num-1,4791-num-2,1.1
input-data/sick_annotated.txt,4792-num-1,4792-num-2,1.6
input-data/sick_annotated.txt,4793-num-1,4793-num-2,4.6
input-data/sick_annotated.txt,4794-num-1,4794-num-2,3.6
input-data/sick_annotated.txt,4795-num-1,4795-num-2,5
input-data/sick_annotated.txt,4796-num-1,4796-num-2,3.1
input-data/sick_annotated.txt,4797-num-1,4797-num-2,4.5
input-data/sick_annotated.txt,4798-num-1,4798-num-2,4
input-data/sick_annotated.txt,4799-num-1,4799-num-2,4
input-data/sick_annotated.txt,4800-num-1,4800-num-2,3.6
input-data/sick_annotated.txt,4801-num-1,4801-num-2,4.5
input-data/sick_annotated.txt,4802-num-1,4802-num-2,4.9
input-data/sick_annotated.txt,4803-num-1,4803-num-2,2.935
input-data/sick_annotated.txt,4804-num-1,4804-num-2,3.5
input-data/sick_annotated.txt,4805-num-1,4805-num-2,4.9
input-data/sick_annotated.txt,4806-num-1,4806-num-2,3.4
input-data/sick_annotated.txt,4807-num-1,4807-num-2,3.9
input-data/sick_annotated.txt,4808-num-1,4808-num-2,4.3
input-data/sick_annotated.txt,4809-num-1,4809-num-2,3.8
input-data/sick_annotated.txt,4810-num-1,4810-num-2,3.5
input-data/sick_annotated.txt,4811-num-1,4811-num-2,4.3
input-data/sick_annotated.txt,4812-num-1,4812-num-2,3.4
input-data/sick_annotated.txt,4813-num-1,4813-num-2,3.4
input-data/sick_annotated.txt,4814-num-1,4814-num-2,4.4
input-data/sick_annotated.txt,4815-num-1,4815-num-2,4.9
input-data/sick_annotated.txt,4816-num-1,4816-num-2,3.8
input-data/sick_annotated.txt,4817-num-1,4817-num-2,5
input-data/sick_annotated.txt,4818-num-1,4818-num-2,3.5
input-data/sick_annotated.txt,4819-num-1,4819-num-2,2.8
input-data/sick_annotated.txt,4820-num-1,4820-num-2,2.9
input-data/sick_annotated.txt,4821-num-1,4821-num-2,2.8
input-data/sick_annotated.txt,4822-num-1,4822-num-2,2.1
input-data/sick_annotated.txt,4823-num-1,4823-num-2,3
input-data/sick_annotated.txt,4825-num-1,4825-num-2,3.6
input-data/sick_annotated.txt,4826-num-1,4826-num-2,4.6
input-data/sick_annotated.txt,4827-num-1,4827-num-2,3.5
input-data/sick_annotated.txt,4828-num-1,4828-num-2,4.8
input-data/sick_annotated.txt,4829-num-1,4829-num-2,3.1
input-data/sick_annotated.txt,4830-num-1,4830-num-2,4.9
input-data/sick_annotated.txt,4831-num-1,4831-num-2,4
input-data/sick_annotated.txt,4832-num-1,4832-num-2,4.7
input-data/sick_annotated.txt,4833-num-1,4833-num-2,4.2
input-data/sick_annotated.txt,4834-num-1,4834-num-2,3.5
input-data/sick_annotated.txt,4835-num-1,4835-num-2,4.4
input-data/sick_annotated.txt,4836-num-1,4836-num-2,3.2
input-data/sick_annotated.txt,4837-num-1,4837-num-2,2.6
input-data/sick_annotated.txt,4838-num-1,4838-num-2,1.7
input-data/sick_annotated.txt,4839-num-1,4839-num-2,2
input-data/sick_annotated.txt,4840-num-1,4840-num-2,2.1
input-data/sick_annotated.txt,4841-num-1,4841-num-2,2.235
input-data/sick_annotated.txt,4842-num-1,4842-num-2,4.835
input-data/sick_annotated.txt,4843-num-1,4843-num-2,3.8
input-data/sick_annotated.txt,4846-num-1,4846-num-2,1.5
input-data/sick_annotated.txt,4847-num-1,4847-num-2,1
input-data/sick_annotated.txt,4848-num-1,4848-num-2,1.3
input-data/sick_annotated.txt,4849-num-1,4849-num-2,1.2
input-data/sick_annotated.txt,4850-num-1,4850-num-2,1.2
input-data/sick_annotated.txt,4851-num-1,4851-num-2,5
input-data/sick_annotated.txt,4852-num-1,4852-num-2,3.8
input-data/sick_annotated.txt,4853-num-1,4853-num-2,4.9
input-data/sick_annotated.txt,4854-num-1,4854-num-2,3
input-data/sick_annotated.txt,4855-num-1,4855-num-2,3.1
input-data/sick_annotated.txt,4856-num-1,4856-num-2,2.5
input-data/sick_annotated.txt,4857-num-1,4857-num-2,3
input-data/sick_annotated.txt,4858-num-1,4858-num-2,3.4
input-data/sick_annotated.txt,4859-num-1,4859-num-2,3.7
input-data/sick_annotated.txt,4861-num-1,4861-num-2,3.8
input-data/sick_annotated.txt,4862-num-1,4862-num-2,4.6
input-data/sick_annotated.txt,4863-num-1,4863-num-2,3.5
input-data/sick_annotated.txt,4864-num-1,4864-num-2,3.385
input-data/sick_annotated.txt,4865-num-1,4865-num-2,1.2
input-data/sick_annotated.txt,4866-num-1,4866-num-2,3
input-data/sick_annotated.txt,4867-num-1,4867-num-2,1.2
input-data/sick_annotated.txt,4868-num-1,4868-num-2,1.3
input-data/sick_annotated.txt,4869-num-1,4869-num-2,4.9
input-data/sick_annotated.txt,4870-num-1,4870-num-2,3.3
input-data/sick_annotated.txt,4871-num-1,4871-num-2,5
input-data/sick_annotated.txt,4872-num-1,4872-num-2,4.4
input-data/sick_annotated.txt,4873-num-1,4873-num-2,2.1
input-data/sick_annotated.txt,4874-num-1,4874-num-2,3.2
input-data/sick_annotated.txt,4875-num-1,4875-num-2,3.2
input-data/sick_annotated.txt,4876-num-1,4876-num-2,2.7
input-data/sick_annotated.txt,4877-num-1,4877-num-2,3.6
input-data/sick_annotated.txt,4878-num-1,4878-num-2,4.9
input-data/sick_annotated.txt,4879-num-1,4879-num-2,3.8
input-data/sick_annotated.txt,4880-num-1,4880-num-2,4.3
input-data/sick_annotated.txt,4881-num-1,4881-num-2,3.8
input-data/sick_annotated.txt,4882-num-1,4882-num-2,4
input-data/sick_annotated.txt,4883-num-1,4883-num-2,3.7
input-data/sick_annotated.txt,4884-num-1,4884-num-2,4.3
input-data/sick_annotated.txt,4885-num-1,4885-num-2,3.2
input-data/sick_annotated.txt,4886-num-1,4886-num-2,4.7
input-data/sick_annotated.txt,4887-num-1,4887-num-2,4.4
input-data/sick_annotated.txt,4888-num-1,4888-num-2,4.2
input-data/sick_annotated.txt,4889-num-1,4889-num-2,4.4
input-data/sick_annotated.txt,4890-num-1,4890-num-2,3.715
input-data/sick_annotated.txt,4891-num-1,4891-num-2,4
input-data/sick_annotated.txt,4892-num-1,4892-num-2,2.75
input-data/sick_annotated.txt,4893-num-1,4893-num-2,4.9
input-data/sick_annotated.txt,4894-num-1,4894-num-2,3.5
input-data/sick_annotated.txt,4895-num-1,4895-num-2,4.6
input-data/sick_annotated.txt,4896-num-1,4896-num-2,4.9
input-data/sick_annotated.txt,4897-num-1,4897-num-2,4.1
input-data/sick_annotated.txt,4898-num-1,4898-num-2,4.4
input-data/sick_annotated.txt,4899-num-1,4899-num-2,2.8
input-data/sick_annotated.txt,4900-num-1,4900-num-2,1.5
input-data/sick_annotated.txt,4901-num-1,4901-num-2,1.2
input-data/sick_annotated.txt,4902-num-1,4902-num-2,1
input-data/sick_annotated.txt,4903-num-1,4903-num-2,1.3
input-data/sick_annotated.txt,4904-num-1,4904-num-2,1.2
input-data/sick_annotated.txt,4905-num-1,4905-num-2,3.9
input-data/sick_annotated.txt,4906-num-1,4906-num-2,4.4
input-data/sick_annotated.txt,4907-num-1,4907-num-2,3.9
input-data/sick_annotated.txt,4908-num-1,4908-num-2,3.8
input-data/sick_annotated.txt,4909-num-1,4909-num-2,1
input-data/sick_annotated.txt,4910-num-1,4910-num-2,1
input-data/sick_annotated.txt,4911-num-1,4911-num-2,1.2
input-data/sick_annotated.txt,4912-num-1,4912-num-2,1.1
input-data/sick_annotated.txt,4913-num-1,4913-num-2,1.1
input-data/sick_annotated.txt,4914-num-1,4914-num-2,4.8
input-data/sick_annotated.txt,4916-num-1,4916-num-2,4.5
input-data/sick_annotated.txt,4917-num-1,4917-num-2,3.2
input-data/sick_annotated.txt,4918-num-1,4918-num-2,4.2
input-data/sick_annotated.txt,4919-num-1,4919-num-2,4
input-data/sick_annotated.txt,4921-num-1,4921-num-2,4.1
input-data/sick_annotated.txt,4923-num-1,4923-num-2,4.815
input-data/sick_annotated.txt,4924-num-1,4924-num-2,3.3
input-data/sick_annotated.txt,4925-num-1,4925-num-2,4.5
input-data/sick_annotated.txt,4926-num-1,4926-num-2,3.4
input-data/sick_annotated.txt,4927-num-1,4927-num-2,3.1
input-data/sick_annotated.txt,4928-num-1,4928-num-2,1.9
input-data/sick_annotated.txt,4929-num-1,4929-num-2,2.8
